source_id	sources	source_urls
det_1685	Companhia Siderurgica Nacional (2011) Form 20-F Annual Report 2010	https://s3.amazonaws.com/mz-filemanager/29633c00-23f7-4765-9594-926012179477/a37684c7-d415-4255-949c-6d8a920dacb3_CSN_20F%202010.pdf
det_1686	Companhia Siderurgica Nacional (2010) Form 20-F Annual Report 2009	https://www.sec.gov/Archives/edgar/data/0001049659/000129281410001853/sidform20f2009.htm
det_1687	Companhia Siderurgica Nacional (2009) Form 20-F Annual Report 2008	https://mz-filemanager.s3.amazonaws.com/29633c00-23f7-4765-9594-926012179477/20090630/03a2c5ca3619114816b8a11d783ac3f3445cf580432349b51d22b0cfac4c8a72/annual_and_transition_report_foreign_private_issuer.pdff
det_1688	Companhia Siderurgica Nacional (2008) Form 20-F Annual Report 2007	https://www.sec.gov/Archives/edgar/data/0001049659/000129281408001895/sidform20f2007.htm
det_1689	Companhia Siderurgica Nacional (2007) Form 20-F Annual Report 2006	https://www.sec.gov/Archives/edgar/data/0001049659/000129281407001946/sid_form20f2006.htm
det_1690	Companhia Siderurgica Nacional (2006) Form 20-F Annual Report 2005	https://www.sec.gov/Archives/edgar/data/0001049659/000129281406001789/sid_form20f.htm
det_1691	Companhia Siderurgica Nacional (2005) Form 20-F Annual Report 2004	https://www.sec.gov/Archives/edgar/data/0001049659/000129281406000122/sid_form20fa.pdf
det_1692	Companhia Siderurgica Nacional (2004) Form 20-F Annual Report 2003	https://www.sec.gov/Archives/edgar/data/0001049659/000129281404000060/sid_20f.pdf
det_1693	Companhia Siderurgica Nacional (2003) Form 20-F Annual Report 2002	https://www.sec.gov/Archives/edgar/data/0001049659/000104965903000008/csn_20f.htm
det_1694	MetInvest B.V. (2020) Financial Results for 2019	https://metinvestholding.com/Content/CmsFile/en/finreleases__Metinvest_Financial%20release_IFRS%20FY2019%20results.pdf
det_1695	MetInvest B.V. (2013) Annual Report 2012	https://metinvestholding.com/Content/Entities/Report/9/en/2012.pdf
det_1696	MetInvest B.V. (2012) Annual Report 2011	https://metinvestholding.com/Content/Entities/Report/8/en/2011.pdf
det_1697	MetInvest B.V. (2011) Annual Report 2010	https://metinvestholding.com/Content/Entities/Report/7/en/2010.pdf
det_1698	MetInvest B.V. (2018) Annual Report 2017	https://metinvestholding.com/Content/Entities/Report/20/en/2017.pdf
det_1699	Luossavaara-Kiirunavaara AB (2018) Year End Report 2017	https://www.lkab.com/en/SysSiteAssets/documents/finansiell-information/en/interim-reports/interimreport_q4_2017.pdf
det_1700	Luossavaara-Kiirunavaara AB (2017) Year End Report 2016	https://www.lkab.com/en/SysSiteAssets/documents/finansiell-information/en/interim-reports/interimreport_q4_2016.pdf
det_1701	Luossavaara-Kiirunavaara AB (2012) Annual and Sustainability Report 2011	https://www.lkab.com/en/SysSiteAssets/documents/finansiell-information/en/annual-reports/lkab_2011_annual_and_sustainability_report.pdf
det_1702	Cleveland-Cliffs Inc. (2019) 10-K Annual Report 2018	http://d18rn0p25nwr6d.cloudfront.net/CIK-0000764065/79fb7c4c-83fd-4040-b5ca-d072f9b1833d.pdf
det_1703	Cleveland-Cliffs Inc. (2017) 10-K Annual Report 2016	http://d18rn0p25nwr6d.cloudfront.net/CIK-0000764065/5fb36fa7-a740-41fb-bbea-f1f6b496f058.pdf
det_1704	Cleveland-Cliffs Inc. (2016) 10-K Annual Report 2015	http://d1lge852tjjqow.cloudfront.net/CIK-0000764065/7a1cc196-f9e9-4c48-84d3-cf58d0b150bd.pdf
det_1705	Mineral Resources Limited (2020) Quarterly Exploration and Mining Activities Report - April to June 2020 (Q4 FY20)	https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2020/07/24084449/Q4FY20_02258269.pdf
det_1706	Mineral Resources Limited (2019) Quarterly Exploration and Mining Activities Report - April to June 2019 (Q4 FY19)	https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2019/07/26104350/QuarterlyActivitesReportQ4FY1902126458.pdf
det_1707	Mineral Resources Limited (2018) Quarterly Exploration and Mining Activities Report - April to June 2017 (Q4 FY17)	https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/08071419/01879248.pdf
det_1708	Mineral Resources Limited (2017) Quarterly Exploration and Mining Activities Report - April to June 2017 (Q4 FY17)	https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/08071419/01879248.pdf
det_1709	Mineral Resources Limited (2016) Quarterly Exploration and Mining Activities Report - April to June 2016 (Q4 FY16)	https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/08085239/01762683.pdf
det_1710	Mineral Resources Limited (2014) Quarter 4 Mining Activities Report FY2014	https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2018/11/09033444/01539012.pdf
det_1711	Mineral Resources Limited (2013) Annual Report 2013	https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2019/05/27175336/01460684.pdf
det_1712	Metalloinvest (2020) Operational Results for FY 2019 and Q4 2019	https://www.metalloinvest.com/upload/iblock/bf5/operational-results_2019-q4_eng.pdf
det_1713	Metalloinvest (2018) Operational Results for Q4 2017 and FY 2017	https://www.metalloinvest.com/upload/iblock/54d/operational-results_fy-2017_eng.pdf
det_1714	Metalloinvest (2016) Operational Results for Q4 2015 and FY 2015	https://www.metalloinvest.com/upload/iblock/f3f/metalloinvest_operational-results_2015-q4_eng.pdf
det_1715	Metalloinvest (2014) Operational Results for Q4 2013 and FY 2013	https://www.metalloinvest.com/upload/iblock/113/operational-results-q4-2013_press_release.pdf
det_1716	Metalloinvest (2012) Operational Results for Q4 2011 and FY 2011	https://www.metalloinvest.com/upload/iblock/020/results-q4-2011.pdf
det_1717	PAO Severstal (2020) Q4 2019 Operational results	https://www.severstal.com/files/36342/upload2.pdf
det_1718	PAO Severstal (2018) Q4 & FY 2017 Operational Results	https://www.severstal.com/files/21373/upload2.pdf
det_1719	PAO Severstal (2016) Q4 2015 and FY 2015 Operational Results	https://www.severstal.com/files/13209/upload2.pdf
det_1720	PAO Severstal (2014) Q4 2013 and FY 2013 operational results	https://www.severstal.com/files_archive/eng/ir/results_reports/operational_results/q4_2013_operational_results.pdf
det_1721	PAO Severstal (2012) Q4 and FY 2011 operational results	https://www.severstal.com/files_archive/eng/ir/results_reports/operational_results/q4_2011_operational_results.pdf
det_1722	PAO Severstal (2010) Q4 2009 Operational Results	https://www.severstal.com/files_archive/eng/ir/results_reports/operational_results/fy_2009_operational_results.pdf
det_1723	PAO Severstal (2008) 2007 Operational Results	https://www.severstal.com/files_archive/eng/ir/results_reports/operational_results/2007_operational_results.pdf
det_1724	PAO Severstal (2007) Annual Report 2005	https://www.severstal.com/files_archive/eng/ir/results_reports/annual_reports/2006_annual_report.pdf
det_1725	United States Steel Corp. (2020) 10-K Annual Report 2019	https://www.ussteel.com/sites/default/files/annual_reports/As%20Filed%202019%20Form%2010-K%20woExhibits.pdf
det_1726	United States Steel Corp. (2017) 10-K Annual Report 2016	https://www.ussteel.com/sites/default/files/annual_reports/USS%20Form%2010-K%20-%202016.pdf
det_1727	United States Steel Corp. (2014) 10-K Annual Report 2013	https://www.ussteel.com/sites/default/files/annual_reports/2013%20Annual%20Report.pdf
det_1728	United States Steel Corp. (2008) 10-K Annual Report 2007	https://www.sec.gov/Archives/edgar/data/1163302/000119312508040079/d10k.htm
det_1729	United States Steel Corp. (2005) 10-K Annual Report 2004	https://www.sec.gov/Archives/edgar/data/1163302/000119312505037218/d10k.htm
det_1730	United States Steel Corp. (2002) 10-K Annual Report 2001	https://www.sec.gov/Archives/edgar/data/1163302/000102140802003808/d10k.txt
det_1731	Glencore plc. (2018) Production Report for the 12 months ended 31 December 2017	https://www.glencore.com/dam/jcr:88d8679a-0eda-47c0-bb37-409415ddd33d/GLEN-2017-Q4-Production-Report-.pdf
det_1732	Glencore plc. (2020) Full Year 2019 Production Report	https://www.glencore.com/dam:jcr/73ac9a15-0400-4b6a-a440-285ab245dece/GLEN_2019-Q4_ProductionReport.pdf
det_1733	Glencore plc. (2016) Production Report for the 12 months ended 31 December 2015	https://www.glencore.com/dam/jcr:1aa70281-e09f-44e9-8893-0da0c89bf282/GLEN-2015-Q4-Production-Report.pdf
det_1734	GlencoreXstrata (2014) Production Report for the 12 months ended 31 December 2013	https://www.glencore.com/dam/jcr:1f6928b1-f58e-49f0-a23f-6ab72a43fbad/GLEN-2013-Q4-ProductionReport.pdf
det_1735	Xstrata plc. (2012) Annual Report 2011	https://www.glencore.com/dam/jcr:59c1399e-1052-4acb-9251-0942ada05e32/xta-ar2011-en.pdf
det_1736	Xstrata plc. (2010) Annual Report 2009	http://www.annualreports.co.uk/HostedData/AnnualReportArchive/x/LSE_XTA_2009.pdf
det_1737	Xstrata plc. (2008) Annual Report 2007	http://www.24hgold.com/english/news-company-gold-silver-2007-annual-report.aspx?articleid=392408
det_1738	KGHM Polska Miedź S.A. (2017) Integrated Report 2016	https://kghm.com/en/node/4991
det_1739	Yamana Gold Inc. (2007) Annual Report 2006	https://s22.q4cdn.com/899716706/files/doc_financials/annual/Yamana-Annual-Report-2006-FINAL.pdf
det_1740	Metalloinvest (2013) Annual Report 2012	https://www.metalloinvest.com/upload/iblock/502/annual-report-2012.pdf
det_1741	MetInvest B.V. (2017) Annual Report 2016	https://metinvestholding.com/Content/Entities/Report/13/en/2016.pdf
det_1742	United States Steel Corp. (2015) 10-K Annual Report 2014	https://www.ussteel.com/sites/default/files/annual_reports/2014%20Annual%20Report_0.pdf
det_1743	United States Steel Corp. (2010) 10-K Annual Report 2009	https://www.ussteel.com/sites/default/files/annual_reports/2009%20Annual%20Report.pdf
det_1744	Glencore plc. (2020) Annual Report 2019	https://www.glencore.com/dam:jcr/79fd3300-ee50-4ee1-870d-6372274c71b5/glen-2019-annual-report-interactive.pdf
det_1745	Luossavaara-Kiirunavaara AB (2020) Annual and Sustainability Report 2019	https://www.lkab.com/en/SysSiteAssets/documents/finansiell-information/en/annual-reports/lkab_2019_annual_and_sustainability_report.pdf
det_1746	Lundin Mining Corp. Website (Zinkgruvan)	https://www.lundinmining.com/operations/zinkgruvan/
det_1747	Premier Gold Mines Ltd. Website (Mercedes)	https://www.premiergoldmines.com/mercedes
det_1748	Mineral Resources Limited (2019) Annual Report 2019	https://s3-ap-southeast-2.amazonaws.com/assets.mineralresources.com.au/app/uploads/2019/10/09081031/2019AnnualReport02156834.pdf
det_1749	Severstal Website (Karelsky Okatysh)	https://www.severstal.com/eng/about/businesses/karelsky_okatysh
det_1750	Severstal Website (Olcon)	https://www.severstal.com/eng/about/businesses/olcon
det_1751	Severstal Website (Vorkutaugol)	https://www.severstal.com/eng/about/businesses/vorkutaugol
det_1752	Severstal Website (Yakovlevsky GOK)	https://www.severstal.com/eng/about/businesses/yagok/
det_1753	Teck Resources Limited Website (NuevaUnion)	https://www.teck.com/operations/chile/projects/nuevaunion/
det_1754	Teck Resources Limited (2015) Annual Report 2014	https://www.teck.com/media/Investors-teck_2014annualreport_T5.1.1.pdf
det_1755	Anglo American plc (2013) Annual Report 2012; Vedanta Zinc international Website (Lisheen mine) ; Vedanta Limited (2019) Form 20-F Annual Report 2019	https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group/PLC/investors/annual-reporting/2013/annual-report2012.pdf ; https://www.vedanta-zincinternational.com/our-operations/lisheen-mine ; https://www.sec.gov/Archives/edgar/data/1370431
det_1756	Anglo American plc (2013) Annual Report 2012; Vedanta Zinc international Website (Black Mountain) ; Vedanta Limited (2019) Form 20-F Annual Report 2019	https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group/PLC/investors/annual-reporting/2013/annual-report2012.pdf ; https://www.vedanta-zincinternational.com/our-operations/black-mountain ; https://www.sec.gov/Archives/edgar/data/1370431
det_1757	Anglo American plc (2011) Annual Report 2010 ; Vedanta Zinc International Website (Skorpion Zinc) ; Vedanta Limited (2019) Form 20-F Annual Report 2019	https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group/PLC/investors/annual-reporting/2011/angloamerican-annual-report-2010.pdf ; https://www.vedanta-zincinternational.com/our-operations/skorpion-zinc ; https://www.sec.gov/Archives/edgar/data/1370431/000119312519194036/d745879d20f.htm#toc745879_7
det_1758	Vale S.A. (2011) Annual Report 2010 ; PT Aneka Tambang Tbk (2020) Annual Report 2019	http://www.vale.com/EN/investors/information-market/annual-reports/20f/20FDocs/20F_2010_i.pdf ; https://www.antam.com/en/reports/annual-reports
det_1759	Vale S.A. (2017) Annual Report 2016 ; African Rainbow Minerals Ltd. (2014) Integrated Annual Report 2013	http://www.vale.com/EN/investors/information-market/annual-reports/20f/20FDocs/Vale_20-F_FY2016_-_i.pdf ; http://arm.integrated-report.com/2013/operational/arm-copper
det_1760	ArcelorMittal S.A. (2020) Form 20-F Annual Report 2019 ; ArcelorMittal S.A. (2015) Form 20-F Annual Report 2014	https://corporate-media.arcelormittal.com/media/yyjlil0y/2019-arcelormittal-annual-report-on-form-20-f.pdf ; https://storagearcelormittaluat.blob.core.windows.net/media/i55pz0cm/arcelormittal-20f-2014.pdf
det_1761	MetInvest B.V. (2010) Annual Report 2009 ; Unied Coal Company Website (Our Facilities)	https://metinvestholding.com/Content/Entities/Report/18/en/2009.pdf ; https://ucc.metinvestholding.com/en/activity/facilities
det_1762	African Rainbow Minerals Ltd. (2019) Integrated Annual Report 2019 ; African Rainbow Minerals Ltd. (2008) Annual Report 2007	https://arm.co.za/wp-content/uploads/2020/05/ARM_IAR2019.pdf ; https://arm.co.za/wp-content/uploads/2020/05/ar_2007.pdf
det_1763	African Rainbow Minerals Ltd. (2019) Integrated Annual Report 2019	https://arm.co.za/wp-content/uploads/2020/05/ARM_IAR2019.pdf
det_1764	African Rainbow Minerals Ltd. (2019) Integrated Annual Report 2019 ; African Rainbow Minerals Ltd. (2008) Annual Report 2008	https://arm.co.za/wp-content/uploads/2020/05/ARM_IAR2019.pdf ; https://arm.co.za/wp-content/uploads/2020/05/ARM_AR2008.pdf
det_1765	African Rainbow Minerals Ltd. (2019) Integrated Annual Report 2019 ; African Rainbow Minerals Ltd. (2010) Annual Report 2009	https://arm.co.za/wp-content/uploads/2020/05/ARM_IAR2019.pdf ; https://arm.co.za/wp-content/uploads/2020/05/full.pdf
det_1766	Assore Ltd. (2019) Integrated Annual Report 2019	https://www.assore.com/wp-content/uploads/2020/01/FY19-Annual-Report-Shortform.pdf
det_1767	Alcoa Corp. (2020) 10-K Annual Report 2019 ; Alcoa Corp. (n.d.) Fact Sheet Huntly Bauxite Mine ; Alcoa Corp. (n.d.) Fact Sheet Willowdale Bauxite Mine	https://investors.alcoa.com/~/media/Files/A/Alcoa-IR/documents/annual-reports-and-proxy-information/alcoa-annual-report-2019.pdf ; https://www.alcoa.com/australia/en/pdf/mining-huntly-fact-sheet.pdf ; https://www.alcoa.com/australia/en/pdf/mining-willowdale-fact-sheet.pdf
det_1768	Alcoa Corp. (2020) 10-K Annual Report 2019	https://investors.alcoa.com/~/media/Files/A/Alcoa-IR/documents/annual-reports-and-proxy-information/alcoa-annual-report-2019.pdf
det_1769	Alcoa Inc. (2016) 10-K Annual Report 2015	https://www.annualreports.com/HostedData/AnnualReportArchive/a/NYSE_AA_2015.pdf
det_1770	Alcoa Inc. (2014) 10-K Annual Report 2013	https://www.annualreports.com/HostedData/AnnualReportArchive/a/NYSE_AA_2013.pdf
det_1771	Aluminium Corporation of China Ltd. (2020) 20-F Annual Report 2019 ; Aluminium Corporation of China Ltd. (2008) 20-F Annual Report 2007	https://www.sec.gov/Archives/edgar/data/1161611/000138713120004040/ach-20f_123119.htm#acha006 ; https://www.sec.gov/Archives/edgar/data/1161611/000116161108000038/d20f.htm
det_1772	Aluminium Corporation of China Ltd. (2020) 20-F Annual Report 2019	https://www.sec.gov/Archives/edgar/data/1161611/000138713120004040/ach-20f_123119.htm#acha006
det_1773	Aluminium Corporation of China Ltd. (2013) 20-F Annual Report 2012	https://www.sec.gov/Archives/edgar/data/1161611/000116161113000016/d20f_2012.htm
det_1774	Aluminium Corporation of China Ltd. (2012) 20-F Annual Report 2011	https://www.sec.gov/Archives/edgar/data/1161611/000116161112000087/d20f_sep.htm
det_1775	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Timan Bauxite)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/boksit-timana/
det_1776	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (North Urals Bauxite Mine)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/severouralskiy-boksitovyy-rudnik/
det_1777	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Windalco)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/windalco/
det_1778	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Friguia Bauxite and Alumina Complex)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/friguia-bauxite-and-alumina-complex/
det_1779	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Compagnie des Bauxites de Kindia (CBK))	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/kompaniya-boksitov-kindii/
det_1780	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Geography) ; Rusal Plc. Website (Dian Dian)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/ ; https://rusal.ru/en/about/geography/dian-dian/
det_1781	Rusal Plc. (2020) Annual Report 2019	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf
det_1782	Rusal Plc. (2018) Annual Report 2017	https://rusal.ru/upload/iblock/e95/e9506273c06e77737e36cdf8ca108cbe.pdf
det_1783	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Geography) ; Rusal Plc. Website (Kia-Shaltyr nepheline mine)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/ ; https://rusal.ru/en/about/geography/kiya-shaltyrskiy-nefelinovyy-rudnik/
det_1784	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Aughinish Alumina)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/aughinish-alumina/
det_1785	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Nikolaev alumina refinery)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/nikolaevskiy-glinozemnyy-zavod/
det_1786	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Eurallumina)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/eurallumina/
det_1787	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Bogoslovsky Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/bogoslovskiy-alyuminievyy-zavod/
det_1788	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Urals Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/uralskiy-alyuminievyy-zavod/
det_1789	Rusal Plc. (2010) Annual Report 2009	https://rusal.ru/upload/iblock/6a4/6a4ef4aea61f70031164066a1c3d7975.pdf
det_1790	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Bratsk Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/bratskiy-alyuminievyy-zavod/
det_1791	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Krasnoyarsk Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/krasnoyarskiy-alyuminievyy-zavod/
det_1792	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Sayanogorsk Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/sayanogorskiy-alyuminievyy-zavod/
det_1793	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Novokuznetsk Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/novokuznetskiy-alyuminievyy-zavod/
det_1794	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Khakas Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/khakasskiy-alyuminievyy-zavod/
det_1795	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Irkutsk Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/irkutskiy-alyuminievyy-zavod/
det_1796	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Kandalaksha Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/kandalakshskiy-alyuminievyy-zavod-kaz/
det_1797	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Volgograd Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/volgogradskiy-alyuminievyy-zavod/
det_1798	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Nadvoitsy Aluminium Smelter)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/nadvoitskiy-alyuminievyy-zavod/
det_1799	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (ALSCON)	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/alscon/
det_1800	Rusal Plc. (2020) Annual Report 2019 ; Rusal Plc. Website (Kubikenborg Aluminium AB (KUBAL))	https://rusal.ru/upload/iblock/ee0/ee03f7d07bd7bcc5bf32dceb03fced32.pdf ; https://rusal.ru/en/about/geography/kubikenborg-aluminium-ab-kubal/
det_1801	Rusal Plc. (2014) Annual Report 2013	https://rusal.ru/upload/iblock/97e/97ed52acc89ffbe8b9cf92198110e6a0.pdf
det_1802	National Aluminium Company Limited (2019) 38th Annual Report 2018-19 ; National Aluminium Company Limited Website (Bauxite Mines)	https://nalcoindia.com/wp-content/uploads/2019/08/Annual-Report_38th-AGM.pdf ; https://nalcoindia.com/business/operation/bauxite-mines/
det_1803	National Aluminium Company Limited (2019) 38th Annual Report 2018-19 ; National Aluminium Company Limited Website (Alumina Refinery)	https://nalcoindia.com/wp-content/uploads/2019/08/Annual-Report_38th-AGM.pdf ; https://nalcoindia.com/business/operation/alumina-refinery/
det_1804	National Aluminium Company Limited (2019) 38th Annual Report 2018-19 ; National Aluminium Company Limited Website (Aluminium Smelter)	https://nalcoindia.com/wp-content/uploads/2019/08/Annual-Report_38th-AGM.pdf ; https://nalcoindia.com/business/operation/aluminium-smelter/
det_1805	Vedanta Limited (2019) Form 20-F Annual Report 2019	https://www.sec.gov/Archives/edgar/data/1370431/000119312519194036/d745879d20f.htm#toc745879_7
det_1806	Sterlite Industries (India) Limited (2013) Form 20-F Annual Report 2013	https://www.sec.gov/Archives/edgar/data/1370431/000119312513309780/d573099d20f.htm
det_1807	Vedanta Limited (2016) Form 20-F Annual Report 2016	https://www.sec.gov/Archives/edgar/data/1370431/000119312516666748/d220448d20f.htm
det_1808	PT Aneka Tambang Tbk (2020) Annual Report 2019 ; PT Aneka Tambang Tbk (2010) Annual Report 2009	https://www.antam.com/en/reports/annual-reports ; https://www.antam.com/en/reports/annual-reports
det_1809	Aneka Tambang Tbk (2010) Annual Report 2009	https://www.antam.com/en/reports/annual-reports ; https://www.antam.com/en/reports/annual-reports
det_1810	PT Aneka Tambang Tbk (2020) Annual Report 2019	https://www.antam.com/en/reports/annual-reports
det_1811	Zijin Mining Group Co., Ltd. Website (Zeravshan Gold Mine)	http://www.zijinmining.com/business/product-detail-26914.htm
det_1812	Zijin Mining Group Co., Ltd. Website (Paddington Gold Mine)	http://www.zijinmining.com/business/product-detail-26913.htm
det_1813	Zijin Mining Group Co., Ltd. Website (Zijinshan Gold & Copper Mine)	http://www.zijinmining.com/business/product-detail-26893.htm
det_1814	Zijin Mining Group Co., Ltd. Website (Taldybulak Levoberezhny Gold Mine)	http://www.zijinmining.com/business/product-detail-26915.htm
det_1815	Zijin Mining Group Co., Ltd. Website (Shuguang Gold & Copper Mine)	http://www.zijinmining.com/business/product-detail-26895.htm
det_1816	Zijin Mining Group Co., Ltd. Website (Shanggong Gold Mine)	http://www.zijinmining.com/business/product-detail-26897.htm
det_1817	Zijin Mining Group Co., Ltd. Website (Shuiyindong Gold Mine)	http://www.zijinmining.com/business/product-detail-26896.htm
det_1818	Zijin Mining Group Co., Ltd. Website (Yixingzhai Gold Mine)	http://www.zijinmining.com/business/product-detail-45950.htm
det_1819	Zijin Mining Group Co., Ltd. (2018) Annual Report 2017	http://www.zijinmining.com/upload/file/2018/04/27/9a6346a0d816491c80713a587e5884fb.pdf
det_1820	Zijin Mining Group Co., Ltd. (2017) Annual Report 2016	http://www.zijinmining.com/upload/file/2017/05/08/65aac8c4d4634c0e889a8231eb056da3.pdf
det_1821	Alcoa Inc. (2013) 10-K Annual Report 2012	https://www.annualreports.com/HostedData/AnnualReportArchive/a/NYSE_AA_2012.pdf
det_1822	Aluminium Corporation of China Ltd. (2008) 20-F Annual Report 2007	https://www.sec.gov/Archives/edgar/data/1161611/000116161108000038/d20f.htm
det_1823	Aluminium Corporation of China Ltd. (2014) 20-F Annual Report 2013	https://www.sec.gov/Archives/edgar/data/1161611/000116161114000013/d20f-2013.htm
det_1824	Aluminium Corporation of China Ltd. (2017) 20-F Annual Report 2016	https://www.sec.gov/Archives/edgar/data/1161611/000116161117000011/d20f.htm
det_1825	Sterlite Industries (India) Limited (2010) Form 20-F Annual Report 2010	https://www.sec.gov/Archives/edgar/data/1370431/000095012310090497/u00698fe20vf.htm
det_1826	African Rainbow Minerals Ltd. (2015) Integrated Annual Report 2015	https://arm.co.za/wp-content/uploads/2020/05/ArmAnnualReport2015.pdf
det_1827	African Rainbow Minerals Ltd. (2011) Integrated Annual Report 2011	https://arm.co.za/wp-content/uploads/2020/05/ARM-annual-report-2011.pdf
det_1828	African Rainbow Minerals Ltd. (2008) Annual Report 2008	https://arm.co.za/wp-content/uploads/2020/05/ARM_AR2008.pdf
det_1829	African Rainbow Minerals Ltd. (2010) Annual Report 2009	https://arm.co.za/wp-content/uploads/2020/05/full.pdf
det_1830	African Rainbow Minerals Ltd. (2014) Integrated Annual Report 2013	http://arm.integrated-report.com/2013/operational/arm-coal
